"id_all","id_inpaper","id_original","year","month","date","ymonth","Headline","paper","wcount","codePN","Asahi","Yomiuri","jijistartdate","jijiymonth","cabinet","ldp","politics"
76753,40212,2739,2007,8,29,200708,"安倍改造内閣支持４４％　参院選後から１２ポイント上昇／読売新聞世論調査 ","Y",1787,1,NA,1,3,200708,1,0,1
76759,36544,2115,2007,8,30,200708,"小沢氏秘書の立件へ詰め　青木愛議員派による選挙違反事件　千葉県警","A",910,0,1,NA,3,200708,0,0,1
76761,40216,2748,2007,8,30,200708,"厚労前九州局長に高級車　補助金受給側、無償で提供　公務員倫理法違反の疑い ","Y",1389,0,NA,1,3,200708,0,0,1
76763,40218,2750,2007,8,30,200708,"臨時国会、来月１０日召集　政府・与党が野党に伝達　テロ特措法延長が焦点 ","Y",384,0,NA,1,3,200708,1,0,1
76764,40219,2751,2007,8,30,200708,"［なるか安倍政権浮揚］（中）衆院選、時機に悩む自民（連載） ","Y",1396,0,NA,1,3,200708,1,1,1
76771,40221,2757,2007,8,31,200708,"米大統領、テロ特措法延長に期待　読売新聞との会見で表明 ","Y",467,0,NA,1,3,200708,0,0,1
76774,40224,2760,2007,8,31,200708,"［なるか安倍政権浮揚］（下）攻防第１幕　テロ特措法（連載） ","Y",1369,0,NA,1,3,200708,1,0,1
76775,36551,2125,2007,9,1,200709,"副代表会議を定期開催　民主党人事、総選挙シフトも鮮明","A",595,0,1,NA,7,200708,0,0,1
76780,40226,2763,2007,9,1,200709,"民主、代表代行に輿石氏　参院を重視 ","Y",769,0,NA,1,7,200708,0,0,1
76789,40230,2771,2007,9,2,200709,"遠藤農相の進退問題が浮上　補助金不正受給で　野党、参院で問責決議案検討 ","Y",850,-1,NA,1,7,200708,1,0,1
76790,40231,2772,2007,9,2,200709,"補助金不正受給問題　野党「ノー」なら閣僚進退に直結（解説） ","Y",421,0,NA,1,7,200708,1,0,1
76795,36560,2137,2007,9,3,200709,"テロ特措法、給油継続へ新法検討　政府・与党、民主の協力狙う","A",422,0,1,NA,7,200708,1,0,1
76807,40240,2788,2007,9,4,200709,"独法廃止にゼロ回答　行革相、１１府省に差し戻しへ＝訂正あり ","Y",879,0,NA,1,7,200708,0,0,1
76808,40241,2789,2007,9,4,200709,"玉沢元農相が自民離党へ　多重計上で執行部要請か　「政治とカネ」与党ピリピリ ","Y",1194,-1,NA,1,7,200708,1,1,1
76812,36569,2151,2007,9,5,200709,"新党日本代表・田中氏、民主と会派　きょうにも共同会見","A",653,0,1,NA,7,200708,0,0,1
76814,36571,2154,2007,9,5,200709,"自民党の小林温参院議員が辞職　選挙違反「責任重い」","A",680,-1,1,NA,7,200708,0,1,1
76817,40246,2797,2007,9,5,200709,"「テロ特措法」新法案検討　改正案は見送りも　民主の主張取り込み／政府・与党 ","Y",559,0,NA,1,7,200708,1,0,1
76824,36576,2159,2007,9,6,200709,"年金・テロ特措法、総力対決へ布陣　「逆転国会」１０日召集","A",782,0,1,NA,7,200708,0,0,1
76831,36577,2162,2007,9,7,200709,"民主法案、年金・政治資金を優先　農家補償は通常国会に","A",442,0,1,NA,7,200709,0,0,1
76842,36584,2173,2007,9,8,200709,"予算委員長は自民　民主、混乱回避へ譲歩　参院","A",460,0,1,NA,7,200709,0,1,1
76843,36585,2174,2007,9,8,200709,"ウィキペディア、省庁から「修正」　厚生省・長妻議員の悪口、宮内庁批判を削除","A",1148,0,1,NA,7,200709,0,0,1
76851,36588,2177,2007,9,9,200709,"共産、次期衆院選で選挙区候補を半減　２大政党化が影響","A",612,0,1,NA,7,200709,0,0,1
76852,36589,2179,2007,9,9,200709,"安倍首相「給油は対外公約」、衆院解散「考えぬ」　テロ特措法","A",606,0,1,NA,7,200709,1,0,1
76854,36591,2182,2007,9,9,200709,"土地公社救済に１．３兆円　保有地購入、２０９自治体が計画","A",1631,0,1,NA,7,200709,0,0,1
76863,36595,2187,2007,9,11,200709,"給油限定の新法案提出へ　海自インド洋派遣で政府・与党","A",966,0,1,NA,7,200709,1,0,1
76864,36596,2188,2007,9,11,200709,"前和歌山知事に有罪　「悪質な官製談合」　大阪地裁判決","A",658,0,1,NA,7,200709,0,0,1
76866,40270,2835,2007,9,11,200709,"テロ特措法　新法案、給油に限定　国会承認規定は削除／政府・与党 ","Y",649,0,NA,1,7,200709,1,0,1
76872,40273,2839,2007,9,12,200709,"新司法試験委員　教授兼務「改善を」５割／法科大学院読売新聞社調査 ","Y",947,0,NA,1,7,200709,0,0,1
76874,40275,2841,2007,9,12,200709,"テロ新法案　民主・小沢氏、党首会談応じず　「再可決」動きをけん制 ","Y",425,0,NA,1,7,200709,0,0,1
76882,40281,2848,2007,9,13,200709,"安倍首相退陣　民主、衆院早期解散要求へ ","Y",305,-1,NA,1,7,200709,1,0,1
76887,36605,2204,2007,9,14,200709,"新司法試験、法学未修者の合格率３２％　既修者４６％と開き","A",903,0,1,NA,7,200709,0,0,1
76893,40288,2859,2007,9,14,200709,"新司法試験、合格４割１８５１人　慶大２位　社会人出身は苦戦 ","Y",645,0,NA,1,7,200709,0,0,1
76896,36608,2208,2007,9,15,200709,"福田氏、議員票固め優位　麻生派除き、８派閥支持　自民総裁選","A",1250,0,1,NA,7,200709,0,1,1
76897,36609,2209,2007,9,15,200709,"支出先公表、５割未満　領収書の添付不要、６５億円　０６年政治資金管理団体","A",1535,0,1,NA,7,200709,0,0,1
76900,40290,2863,2007,9,15,200709,"［衝撃・安倍首相退陣］（下）派閥政治、復活と変質（連載） ","Y",1296,-1,NA,1,7,200709,1,0,1
76901,40291,2864,2007,9,15,200709,"国交省幹部、ＯＢらの献金を「会社員」と記載　佐藤信秋・参院議員資金団体 ","Y",882,0,NA,1,7,200709,0,0,1
76902,40292,2865,2007,9,15,200709,"政治資金３年連続減少　０６年中央分／総務省公表 ","Y",425,0,NA,1,7,200709,0,0,1
76905,36612,2214,2007,9,16,200709,"福田氏も現政権踏襲　構造改革や給油継続　自民党総裁選スタート","A",2491,0,1,NA,7,200709,1,1,1
76906,36613,2215,2007,9,16,200709,"３５都道府県で党員投票　福田康夫氏と麻生太郎氏が立候補、自民党総裁選スタート","A",1095,0,1,NA,7,200709,0,1,1
76912,36614,2218,2007,9,17,200709,"福田氏５３％、麻生氏２１％　「協調型を」６２％　自民党総裁選、朝日新聞社世論調査","A",1053,0,1,NA,7,200709,0,1,1
76913,36615,2219,2007,9,17,200709,"自民総裁選「選挙の顔」街頭戦　守る福田氏、あいまい演説　攻める麻生氏、アキバ出陣","A",1214,0,1,NA,7,200709,0,1,1
76916,36618,2224,2007,9,17,200709,"閣僚人事「小幅に」　自民党総裁選に立候補の福田氏","A",283,0,1,NA,7,200709,1,1,1
76917,40299,2878,2007,9,17,200709,"自民総裁選　福田氏圧勝の勢い　衆参２１３議員が支持／読売新聞社調査 ","Y",1490,0,NA,1,7,200709,0,1,1
76941,36627,2238,2007,9,20,200709,"「村山談話」継承の考え　特派員協会で２氏会見　自民党総裁選","A",278,0,1,NA,7,200709,0,1,1
76947,40318,2909,2007,9,20,200709,"海自給油継続「安保理新決議できないか」　参院選後、自民動く ","Y",731,0,NA,1,7,200709,0,1,1
76948,40319,2910,2007,9,20,200709,"年金横領、新たに４７件　自治体職員計９５件に　計２億２８００万／社保庁 ","Y",668,-1,NA,1,7,200709,0,0,1
76954,40321,2915,2007,9,21,200709,"高齢医療、負担増を凍結　参院選惨敗で政策転換、児童扶養手当も／与党方針 ","Y",1255,0,NA,1,7,200709,0,0,1
76961,36636,2251,2007,9,22,200709,"福田氏、議員票６割超す　あす選出へ　自民総裁選","A",1224,0,1,NA,7,200709,0,1,1
76966,40328,2926,2007,9,22,200709,"自民総裁選公開討論会　テロ新法案「今国会に」　福田氏が明言 ","Y",538,0,NA,1,7,200709,0,1,1
76970,36639,2256,2007,9,23,200709,"福田総裁、きょう選出　地方票でもリード　自民党総裁選","A",1765,0,1,NA,7,200709,0,1,1
76974,36643,2262,2007,9,23,200709,"安倍首相が不在者投票　自民党総裁選","A",207,0,1,NA,7,200709,1,1,1
76975,40332,2934,2007,9,23,200709,"自民総裁選　福田氏きょう選出　議員票の７割確保 ","Y",1181,0,NA,1,7,200709,0,1,1
76980,40337,2939,2007,9,23,200709,"［地球を読む］テロ特措法　海上給油「日本のため」　山内昌之（寄稿） ","Y",2957,0,NA,1,7,200709,0,0,1
76983,40338,2943,2007,9,24,200709,"自民総裁に福田氏選出　得票６割、麻生氏破る　谷垣氏は党三役起用へ ","Y",1002,0,NA,1,7,200709,0,1,1
76985,40340,2945,2007,9,24,200709,"自民新総裁　福田ビジョンを明確に　政治部次長・柴田岳 ","Y",831,0,NA,1,7,200709,0,1,1
76991,36649,2272,2007,9,25,200709,"政治活動費の領収書すべて添付　自公、公開方法なお協議","A",599,0,1,NA,7,200709,0,1,1
76994,40345,2952,2007,9,25,200709,"自公政権協議　政治資金報告「１円以上」領収書添付で合意　公開方法は先送り ","Y",588,0,NA,1,7,200709,1,1,1
76999,36652,2278,2007,9,26,200709,"逆転国会、背水の陣　新任は石破・渡海氏　１５閣僚残る　福田内閣発足","A",2333,0,1,NA,7,200709,1,0,1
77003,40351,2959,2007,9,26,200709,"福田首相が就任会見　衆院解散、予算成立後に検討 ","Y",247,0,NA,1,7,200709,1,0,1
77004,40352,2960,2007,9,26,200709,"首相指名選挙　参院は小沢氏／国会 ","Y",308,0,NA,1,7,200709,1,0,1
77021,40360,11,2007,9,28,200709,"［背水政権］（中）挙党態勢、掛け声先行（連載） ","Y",1207,0,NA,1,7,200709,1,0,1
77029,40364,17,2007,9,29,200709,"政治資金３年連続減　０６年総額２６９０億円、ピークの４分の３／読売新聞集計 ","Y",562,0,NA,1,7,200709,0,0,1
77067,40382,45,2007,10,3,200710,"テロ特措新法「謝意決議」盛り込みで大筋合意　期限２年有力／政府・与党 ","Y",804,0,NA,1,5,200709,1,0,1
77071,36687,50,2007,10,4,200710,"福田首相、新法協議呼びかけ　「給油の継続必要」　衆院代表質問　","A",668,0,1,NA,5,200709,1,0,1
77076,40387,52,2007,10,4,200710,"国会代表質問　テロ新法「事前協議を」　福田首相呼びかけ ","Y",360,0,NA,1,5,200709,1,0,1
77085,40393,60,2007,10,5,200710,"海自給油新法骨子案に合意　活動期限２年　国会報告は１年ごと／政府・与党 ","Y",596,0,NA,1,5,200710,1,0,1
77089,36695,62,2007,10,6,200710,"７５歳以上の保険料負担、半年先送り検討　政府・与党","A",568,0,1,NA,5,200710,1,0,1
77098,36698,68,2007,10,7,200710,"「軍関与」証言する動き　自治体も聞き取り　沖縄戦「集団自決」　","A",777,0,1,NA,5,200710,0,0,1
77120,36707,81,2007,10,10,200710,"自民、小沢民主を逆質問攻め　ねじれ国会、衆院予算委","A",742,0,1,NA,5,200710,0,1,1
77132,36714,91,2007,10,11,200710,"民主、税・財源関連２法案を通常国会提出へ　政府予算編成に対抗","A",860,0,1,NA,5,200710,1,0,1
77149,36721,102,2007,10,13,200710,"政治資金、全領収書公開で合意　自民、公明に譲歩","A",742,0,1,NA,5,200710,0,1,1
77151,40429,119,2007,10,13,200710,"政治資金与党合意　領収書「１円以上」原則公開　総務省に第三者機関 ","Y",857,0,NA,1,5,200710,0,0,1
77167,36729,114,2007,10,16,200710,"給油新法、期限１年　政府・与党が方針決定","A",246,0,1,NA,5,200710,1,0,1
77173,40442,138,2007,10,16,200710,"新テロ特措法　民主が対案提出へ　アフガン民生支援盛る ","Y",528,0,NA,1,5,200710,0,0,1
77200,40456,163,2007,10,19,200710,"中国共産党大会　序列５位・曽慶紅副主席が常務委退任へ　胡主席の指導権強化 ","Y",482,0,NA,1,5,200710,0,0,1
77213,36751,146,2007,10,21,200710,"水俣病患者救済の一時金、２団体は受諾　与党１５０万円提示　未認定問題","A",1223,0,1,NA,5,200710,0,0,1
77226,40470,185,2007,10,22,200710,"中国共産党大会閉幕　「胡路線」党規約を採択　中央委員の半数入れ替え ","Y",654,0,NA,1,5,200710,0,0,1
77234,36761,161,2007,10,23,200710,"守屋・前防衛次官、接待問題で証人喚問へ　与党受け入れ　補給支援法案審議入り優先","A",921,0,1,NA,5,200710,0,0,1
77236,40475,192,2007,10,23,200710,"守屋前防衛次官を証人喚問へ　与野党が一致／国会 ","Y",582,0,NA,1,5,200710,0,0,1
77240,36762,162,2007,10,24,200710,"前防衛事務次官の守屋氏、ゴルフ接待問題で２９日にも喚問　与党提案","A",685,0,1,NA,5,200710,0,0,1
77245,40479,200,2007,10,24,200710,"肝炎の治療費を助成　拠点病院も整備　与党が対策法案 ","Y",690,0,NA,1,5,200710,0,0,1
77250,40484,205,2007,10,24,200710,"新テロ法案「成立に全力」　守屋前防衛次官を批判　首相答弁／衆院 ","Y",599,0,NA,1,5,200710,1,0,1
77251,40485,206,2007,10,24,200710,"守屋氏の喚問、日程決まらず／衆院委 ","Y",133,0,NA,1,5,200710,0,0,1
77257,40488,212,2007,10,25,200710,"薬害肝炎訴訟　厚労相が和解へ意欲　投与の３０万人を追跡、告知も／衆院委 ","Y",736,0,NA,1,5,200710,1,0,1
77258,40489,213,2007,10,25,200710,"高齢者医療負担増の凍結　与党が合意　保険料、半年間９割減に ","Y",861,0,NA,1,5,200710,0,0,1
77265,40491,220,2007,10,26,200710,"ＮＯＶＡが更生法申請へ　猿橋社長解任、負債５００億円超 ","Y",1138,0,NA,1,5,200710,0,0,1
77269,40495,224,2007,10,26,200710,"［政治の現場］福田始動（１）安倍辞任で「大事」到来 ","Y",2252,0,NA,1,5,200710,0,0,1
77271,36776,184,2007,10,27,200710,"ＮＯＶＡ、休講長期化　支援候補４社、楽天が関心　会社更生法申請","A",1240,0,1,NA,5,200710,0,0,1
77272,36777,185,2007,10,27,200710,"政府・与党、国会を３週間延長方針　補給支援法案、衆院通過へ","A",1137,0,1,NA,5,200710,1,0,1
77281,36781,191,2007,10,28,200710,"生活保護世帯の家賃・給食費、自治体に滞納防止へ天引き促す　給食費未納３％　厚労省＝訂正あり","A",1348,0,1,NA,5,200710,0,0,1
77285,40504,241,2007,10,28,200710,"新テロ法案　来月上旬に衆院通過　国会３週間～１か月延長／政府・与党方針 ","Y",368,0,NA,1,5,200710,1,0,1
77300,40511,255,2007,10,30,200710,"守屋氏「宴席に元防衛長官」　衆院委喚問で証言　ゴルフ接待は違法と認識 ","Y",1318,0,NA,1,5,200710,1,0,1
77303,40514,258,2007,10,30,200710,"都市部の税収５千億円を地方移転へ　都道府県の格差是正／政府・与党 ","Y",729,0,NA,1,5,200710,1,0,1
77312,40519,266,2007,10,31,200710,"国会運営の新ルールに意欲　小沢氏と合意めざす／福田首相 ","Y",416,0,NA,1,5,200710,1,0,1
77316,40523,270,2007,10,31,200710,"福田首相と小沢・民主党代表が初の党首会談 ","Y",135,0,NA,1,5,200710,1,0,1
77325,40527,277,2007,11,1,200711,"国会同意人事、与野党会議設置で合意　報道先行時は提示受けず　事前審査廃止 ","Y",520,0,NA,1,8,200710,0,0,1
77328,36801,222,2007,11,2,200711,"テロ特措法、期限切れ　石破防衛相、給油部隊に撤収命令","A",1129,0,1,NA,8,200710,1,0,1
77330,40528,283,2007,11,2,200711,"テロ特措法期限切れ　給油活動の海自、インド洋から撤収　きょう党首会談 ","Y",1046,0,NA,1,8,200710,0,0,1
77333,40531,286,2007,11,2,200711,"［年金の明日］（中）資金流用を生んだ法の不備（連載） ","Y",1351,0,NA,1,8,200710,0,0,1
77334,36803,224,2007,11,3,200711,"福田首相が連立打診、民主拒絶　トップ会談は決裂　補給支援法案、再議決が焦点","A",2030,0,1,NA,8,200710,1,0,1
77336,36805,227,2007,11,3,200711,"参院も守屋・前防衛事務次官喚問　外交防衛委、自公欠席のまま議決","A",568,0,1,NA,8,200710,0,1,1
77337,40532,290,2007,11,3,200711,"自・民党首会談　福田首相が連立打診、民主は拒否　国会運営打開できず ","Y",1228,0,NA,1,8,200710,1,0,1
77338,40533,291,2007,11,3,200711,"自・民党首会談　連立に前向きだった小沢氏　なお模索、進退論浮上も ","Y",212,0,NA,1,8,200710,0,0,1
77343,36806,229,2007,11,4,200711,"自民、打診評価は６割　民主、拒否支持が大勢　大連立、都道府県連調査","A",1557,0,1,NA,8,200710,0,1,1
77345,36808,231,2007,11,4,200711,"国会延長、１カ月軸に","A",608,0,1,NA,8,200710,0,0,1
77348,40538,298,2007,11,4,200711,"「大連立」小沢氏が提案　「絶対、党内まとめる」　自・民党首会談の舞台裏 ","Y",1461,0,NA,1,8,200710,0,0,1
77350,40540,300,2007,11,4,200711,"国会、１か月延長へ ","Y",300,0,NA,1,8,200710,0,0,1
77353,36812,238,2007,11,5,200711,"小沢・民主代表が辞意　連立「協議に値した」　党側の拒否「不信任」　離党は否定","A",2000,0,1,NA,8,200710,0,0,1
77354,36813,239,2007,11,5,200711,"連立提案「評価せぬ」４８％　民主拒否「評価」５３％　朝日新聞社世論調査","A",881,0,1,NA,8,200710,0,0,1
77355,40542,304,2007,11,5,200711,"民主・小沢代表が辞任表明　連立で混乱、引責　党は慰留へ　翻意は困難か ","Y",3274,0,NA,1,8,200710,0,0,1
77356,40543,305,2007,11,5,200711,"自民・民主党首会談　「小沢副総理」一度は合意　閣僚配分、自１０・民６・公１ ","Y",363,0,NA,1,8,200710,1,1,1
77357,40544,306,2007,11,5,200711,"自民・民主党首会談　「連立持ちかけ、全く事実無根」　民主・小沢氏が報道批判 ","Y",232,0,NA,1,8,200710,0,1,1
77358,40545,307,2007,11,5,200711,"民主・小沢氏辞任表明　「自ら真実を語れ」　政治部長・赤座弘一 ","Y",760,0,NA,1,8,200710,0,0,1
77363,36816,244,2007,11,6,200711,"小沢氏「連立」、福田首相は「新法」　党首会談、すれ違い","A",1818,0,1,NA,8,200710,1,0,1
77375,40553,319,2007,11,7,200711,"民主・小沢代表、辞意撤回　もう一度頑張りたい　きょう議員懇で決意 ","Y",968,0,NA,1,8,200710,0,0,1
77378,40556,322,2007,11,7,200711,"改正最低賃金法成立へ　与党・民主合意　被災者再建支援法案も ","Y",638,0,NA,1,8,200710,0,0,1
77379,36823,254,2007,11,8,200711,"「総選挙に政治生命」　連立否定、「対決」回帰　民主・小沢代表、続投を正式表明","A",1359,0,1,NA,8,200711,0,0,1
77381,36825,257,2007,11,8,200711,"月１～５万円に　肝炎治療費の個人負担、与党ＰＴが合意","A",568,0,1,NA,8,200711,0,0,1
77384,40557,327,2007,11,8,200711,"小沢代表「衆院選へ全力」　民主議員懇で続投表明、党内混乱を謝罪 ","Y",3673,0,NA,1,8,200711,0,0,1
77385,40558,328,2007,11,8,200711,"連立論議は福田政権発足前から　「中傷報道」批判を撤回／小沢・民主代表 ","Y",567,0,NA,1,8,200711,1,0,1
77393,40562,336,2007,11,9,200711,"新テロ法案「今国会で」　衆院再可決も辞さず／政府・与党 ","Y",784,0,NA,1,8,200711,1,0,1
77417,36841,280,2007,11,13,200711,"延長国会、波乱含み　補給支援法案、衆院委で可決","A",1942,0,1,NA,8,200711,0,0,1
77420,36844,285,2007,11,13,200711,"民主、３人不同意へ　国会同意人事、５６年ぶりに否決の見通し","A",478,0,1,NA,8,200711,0,0,1
77422,40577,358,2007,11,13,200711,"新テロ法案、特別委可決　自公の賛成多数　きょう衆院通過 ","Y",969,0,NA,1,8,200711,0,1,1
77432,36850,295,2007,11,14,200711,"海上自衛隊の補給支援法案、衆院を通過","A",410,0,1,NA,8,200711,0,0,1
77435,40584,366,2007,11,14,200711,"新テロ法案、衆院通過　民主、参院審議入りに抵抗 ","Y",627,0,NA,1,8,200711,0,0,1
77447,40591,375,2007,11,15,200711,"守屋前次官、きょう喚問／参院委 ","Y",313,0,NA,1,8,200711,0,0,1
77453,36859,308,2007,11,16,200711,"「自分の政治判断、今でも正しいと」　小沢・民主党代表インタビュー","A",415,0,1,NA,8,200711,0,0,1
77454,40595,381,2007,11,16,200711,"守屋氏証人喚問「宴席に額賀氏と久間氏」　野党は２人の喚問要求へ／参院委 ","Y",1184,-1,NA,1,8,200711,0,0,1
77461,36862,313,2007,11,17,200711,"自治体縛る法令削減　各省に点検要求　分権委方針","A",1139,0,1,NA,8,200711,0,0,1
77476,36868,321,2007,11,19,200711,"選挙公費、水増し横行　ポスター代も燃料代も","A",1361,0,1,NA,8,200711,0,0,1
77478,36870,325,2007,11,19,200711,"大阪市長に民主・平松邦夫氏","A",765,0,1,NA,8,200711,0,0,1
77483,40612,412,2007,11,19,200711,"大阪市長選　民主推薦・平松氏が初当選　自公推薦の現職破る ","Y",488,0,NA,1,8,200711,0,1,1
77484,40613,413,2007,11,19,200711,"［地球を読む］衆参ねじれ　「国会動かす」改革協議を　佐々木毅（寄稿） ","Y",2858,0,NA,1,8,200711,0,0,1
77487,36874,330,2007,11,20,200711,"福田首相、各党首と会談へ　補給支援法案協力求める","A",582,0,1,NA,8,200711,1,0,1
77489,40614,418,2007,11,20,200711,"与野党党首２２日に会談　福田首相、新テロ法案の協力を要請へ ","Y",1115,0,NA,1,8,200711,1,0,1
77499,40620,427,2007,11,21,200711,"国会再延長の公算　新テロ法案の会期内成立は困難／自民 ","Y",377,0,NA,1,8,200711,0,1,1
77514,36887,348,2007,11,23,200711,"与党、再議決の方針　補給法案、再延長は不可避　党首会談が決裂","A",1267,0,1,NA,8,200711,0,0,1
77516,40628,439,2007,11,23,200711,"与野党党首が会談　新テロ法案は物別れ　小沢氏拒否　国会再延長へ ","Y",2397,0,NA,1,8,200711,0,0,1
77521,36890,354,2007,11,24,200711,"爆心地からの距離・時間、一定内なら認定　原爆症基準、与党ＰＴ案","A",615,0,1,NA,8,200711,0,0,1
77522,36891,356,2007,11,24,200711,"豪で噴出「捕鯨ＮＯ」　総選挙前に与野党反発　日本、ザトウクジラも調査","A",1531,0,1,NA,8,200711,0,0,1
77529,36894,361,2007,11,25,200711,"豪総選挙、野党圧勝　１１年ぶり政権交代　イラク一部撤兵へ","A",935,0,1,NA,8,200711,1,0,1
77544,40645,463,2007,11,26,200711,"高知県知事選　最年少の尾崎氏が初当選 ","Y",354,0,NA,1,8,200711,0,0,1
77556,36906,379,2007,11,28,200711,"額賀氏喚問を議決、閣僚では異例　参院で３日　宴席同席問題","A",1205,-1,1,NA,8,200711,1,0,1
77560,36907,380,2007,11,29,200711,"政治資金、今国会で法改正へ　与党・民主、全領収書公開で合意","A",575,0,1,NA,8,200711,0,0,1
77569,36911,388,2007,11,30,200711,"派遣法改正、見送りへ　日雇い規制、指針で　厚労省","A",1024,0,1,NA,8,200711,0,0,1
77571,36913,390,2007,11,30,200711,"政府・与党、通常国会に「医療事故調」法案提出へ　警察関与、重大事のみ","A",671,0,1,NA,8,200711,1,0,1
77573,40660,490,2007,11,30,200711,"［国防利権］（中）巨額予算　群がる政治家（連載） ","Y",1258,0,NA,1,8,200711,0,0,1
77602,40675,514,2007,12,3,200712,"電子マネー法を金融庁が制定へ　利用者保護の仕組みを検討 ","Y",646,0,NA,1,6,200711,0,0,1
77608,36930,413,2007,12,4,200712,"自民・民主、互角３２％　衆院選比例区、いま投票するなら　朝日新聞社世論調査","A",1509,0,1,NA,6,200711,0,1,1
77610,40679,522,2007,12,4,200712,"介護施設での高齢者虐待、昨年度４９８件　市町村把握の１０倍／国調べ ","Y",1176,0,NA,1,6,200711,0,0,1
77613,40682,525,2007,12,4,200712,"露下院選　与党が議席の９割獲得　プーチン大統領、改憲へ足場 ","Y",524,0,NA,1,6,200711,0,0,1
77620,40685,531,2007,12,5,200712,"経営難の地方鉄道支援へ法改正　「公有民営」営業導入認める／国交省方針 ","Y",585,0,NA,1,6,200711,0,0,1
77621,40686,532,2007,12,5,200712,"政治資金１円以上の領収書公開　与野党が合意　今国会で改正法成立へ ","Y",434,0,NA,1,6,200711,0,0,1
77629,40689,537,2007,12,6,200712,"新テロ法案　福田首相「再可決」固める　国会再延長、与党調整へ ","Y",557,0,NA,1,6,200712,1,0,1
77652,40702,556,2007,12,8,200712,"国会１か月再延長　政府・与党が最終調整 ","Y",632,0,NA,1,6,200712,1,0,1
77660,40706,562,2007,12,9,200712,"寄付金税制を拡充　５０００円超は税額控除　ふるさと納税も導入／政府・与党 ","Y",717,0,NA,1,6,200712,1,0,1
77670,40711,570,2007,12,11,200712,"都税３０００億円移譲に合意へ　石原知事、きょう福田首相と会談　地方に再配分 ","Y",423,0,NA,1,6,200712,1,0,1
77675,36962,459,2007,12,12,200712,"国会、１カ月再延長　自公確認","A",708,0,1,NA,6,200712,0,1,1
77676,36963,460,2007,12,12,200712,"政党ビラ配布、逆転有罪　住居侵入罪と認定　東京高裁","A",656,0,1,NA,6,200712,0,0,1
77680,40716,578,2007,12,12,200712,"自公党首が会談　新テロ法案の今国会成立方針を確認 ","Y",442,0,NA,1,6,200712,0,1,1
77694,36971,473,2007,12,14,200712,"税制、抜本改革先送り　選挙意識し、地方配慮　与党大綱","A",1705,0,1,NA,6,200712,0,0,1
77695,36972,475,2007,12,14,200712,"政府・与党、今年度内に財源確保へ　整備新幹線の未着工３区間","A",432,0,1,NA,6,200712,1,0,1
77698,40725,592,2007,12,14,200712,"相続税見直しを検討　消費税は社会保障財源明記　与党が税制改正大綱 ","Y",749,0,NA,1,6,200712,0,0,1
77707,40731,599,2007,12,15,200712,"国会再延長、１４年ぶり越年　新テロ法案、参院否決後に再可決へ ","Y",402,0,NA,1,6,200712,0,0,1
77727,36984,494,2007,12,18,200712,"ＣＯ２抑制、業種別に指標　環境省が法改正案、悪質事業者を公表","A",1092,0,1,NA,6,200712,0,0,1
77729,36986,497,2007,12,18,200712,"福田首相「ビラ、誤解招いた」　参院選で自民作成、年金公約巡り陳謝","A",630,0,1,NA,6,200712,1,1,1
77733,40745,618,2007,12,18,200712,"露大統領選の与党候補、メドベージェフ氏擁立　プーチン氏は首相就任表明 ","Y",499,0,NA,1,6,200712,1,0,1
77749,36995,509,2007,12,20,200712,"霊感商法拠点に警視が関与　名義人と保証人、詐欺容疑捜査へ　神奈川県警","A",785,0,1,NA,6,200712,0,0,1
77751,40755,635,2007,12,20,200712,"韓国大統領に李明博氏当選　保守政権１０年ぶり　与党系候補らに大差 ","Y",1412,0,NA,1,6,200712,1,0,1
77755,36997,513,2007,12,21,200712,"神奈川県警、霊感商法事件で警視宅を捜索　詐欺容疑、全容解明へ","A",744,0,1,NA,6,200712,0,0,1
77758,37000,518,2007,12,21,200712,"内閣支持、急落３１％　衆院比例投票先、民主３８％・自民２３％　朝日新聞社世論調査","A",1464,-1,1,NA,6,200712,1,1,1
77761,40761,645,2007,12,21,200712,"水増し請求　防衛庁専門官が調査時に虚偽報告　山田洋行の意向に従い／参院委 ","Y",573,0,NA,1,6,200712,0,0,1
77783,37010,533,2007,12,24,200712,"山本孝史・参議院議員、５８歳で死去　がん闘病告白","A",510,0,1,NA,6,200712,0,0,1
77785,37012,536,2007,12,24,200712,"薬害肝炎「一律救済」　福田首相「議員立法で」　方針転換、今国会で成立図る","A",1959,0,1,NA,6,200712,1,0,1
77786,40774,667,2007,12,24,200712,"薬害肝炎、一律救済へ　福田首相「議員立法で」　原告「大きな一歩」 ","Y",2443,0,NA,1,6,200712,1,0,1
77788,40776,669,2007,12,24,200712,"山本孝史氏（参院議員）死去　民主・大石氏が繰り上げ当選へ ","Y",600,0,NA,1,6,200712,0,0,1
77790,37014,538,2007,12,25,200712,"選挙対策、色濃く　８３兆６１３億円、０８年度予算案決定","A",921,0,1,NA,6,200712,0,0,1
77794,40778,675,2007,12,25,200712,"薬害肝炎拡大「国に結果責任」　政府・与党が法案明記へ　原告「発生責任」要求 ","Y",727,0,NA,1,6,200712,1,0,1
77813,40789,692,2007,12,27,200712,"薬害再発防止を基本法案に盛り込み　肝炎救済法案と来月成立目指す／与党方針 ","Y",497,0,NA,1,6,200712,0,0,1
